40,40,0.9689773636442083
40,41,0.9690593171950675
40,42,0.9700531081300062
40,43,0.9723720132665401
40,44,0.9759967622207676
40,45,0.9971894604561231
40,46,1.0305562459834794
40,47,1.0426042671292217
40,48,1.056503147164855
40,49,1.0736962318357446
40,50,1.11008305704411
40,51,1.1485326608845128
40,52,1.1742813895497821
40,53,1.1927610867422787
40,54,1.2035036233081051
40,55,1.2039301609965616
40,56,1.1838991999353126
40,57,1.1295280348577688
40,58,1.0667816348577241
40,59,1.0237928105184795
40,60,1.0225380180472448
40,61,1.061016628871076
40,62,1.1148482756346476
40,63,1.167943960624499
40,64,1.1943831401371774
40,65,1.1955272497339138
40,66,1.1836682634149132
40,67,1.163751576992391
40,68,1.1349414518275411
40,69,1.09331656401971
40,70,1.0647687479486638
40,71,1.0517818671020347
40,72,1.0389677304838116
40,73,1.0261493551737646
40,74,1.0164642313311354
40,75,0.9913166657520135
40,76,0.9713046298831861
40,77,0.9688775306461452
40,78,0.9689166928875843
40,79,0.9689773636442086
40,80,0.9689907722400511
40,81,0.9690914909878479
40,82,0.9706348257399539
40,83,0.9723796669173127
40,84,0.9783032980039768
40,85,1.0037305641513026
40,86,1.034938202403097
40,87,1.045102504936456
40,88,1.0593243181315994
40,89,1.0792484658603456
40,90,1.1187757560574982
40,91,1.154355919020823
40,92,1.1785417491716184
40,93,1.1955679380257924
40,94,1.204553579863513
40,95,1.2021631744470889
40,96,1.1757368326239235
40,97,1.1161820818553625
40,98,1.0560138609103045
40,99,1.0201817402637425
40,100,1.0273874161494998
40,101,1.0709370111884653
40,102,1.1263633380563842
40,103,1.1758554897318054
40,104,1.1961455891124961
40,105,1.1939374291940608
40,106,1.1802776693328043
40,107,1.1588519979131702
40,108,1.1269547880268629
40,109,1.0858191229225536
40,110,1.0621498712564976
40,111,1.0491957329752146
40,112,1.0364201479516222
40,113,1.0235681859602737
40,114,1.0133500269457583
40,115,0.9869102996573546
40,116,0.9688498002054999
40,117,0.9688970004587147
40,118,0.9689674239168151
40,119,0.9689704169154648
40,40,0.9689748146149157
40,41,0.9689488379073133
40,42,0.969292727624274
40,43,0.9711145253227347
40,44,0.9745758927739945
40,45,0.996601934108823
40,46,1.0282259249632486
40,47,1.0385652659190387
40,48,1.0525081345331266
40,49,1.066703551856802
