20,20,0.37456675874313444
20,21,0.37594341675776133
20,22,0.38168653657535684
20,23,0.3946985082486092
20,24,0.41000483659802334
20,25,0.43029471643527306
20,26,0.4541321317867052
20,27,0.46513817750434183
20,28,0.45408420954807244
20,29,0.4135938075554657
20,30,0.40325894294494957
20,31,0.4339408727592103
20,32,0.46101149501550504
20,33,0.45653616001409103
20,34,0.43551444659539607
20,35,0.41250367294550006
20,36,0.40108329337836307
20,37,0.38947875871723975
20,38,0.37949568641738324
20,39,0.3745393809927696
20,40,0.37456580742399415
20,41,0.3763058145457677
20,42,0.38352318204477753
20,43,0.3993930997792095
20,44,0.4127888709598
20,45,0.43565320653559325
20,46,0.45733831776531636
20,47,0.46547230955540675
20,48,0.4473505801460935
20,49,0.4079713820757454
20,50,0.4062347290620205
20,51,0.4418680346910165
20,52,0.4620687282589215
20,53,0.4535295670680114
20,54,0.4302602171822102
20,55,0.4092868331887293
20,56,0.39967297335194274
20,57,0.38720093703882935
20,58,0.37748368519698733
20,59,0.3745526451119439
20,60,0.3745965525870607
20,61,0.3771065190399702
20,62,0.3856162213232689
20,63,0.4032585958846902
20,64,0.4161293401994106
20,65,0.44097128133826313
20,66,0.4600711283828498
20,67,0.4647949471027267
20,68,0.43930796102812675
20,69,0.40420225454263237
20,70,0.4109448024058826
20,71,0.4488293522170958
20,72,0.4619227022632377
20,73,0.4499479599849204
20,74,0.42520598942877486
20,75,0.4065550751059194
20,76,0.3983406668429409
20,77,0.3851825448974229
20,78,0.3754765894192489
20,79,0.37456675874313483
21,20,0.37547658941924916
21,21,0.3826063163202199
21,22,0.3831297096786097
21,23,0.3883845836605714
21,24,0.40735558317717346
21,25,0.44336544775367537
21,26,0.4651909901708336
21,27,0.473372269557538
21,28,0.4682547147464401
21,29,0.43083031315538006
21,30,0.40457195743326707
21,31,0.427235053788076
21,32,0.4524874990863575
21,33,0.44706801823539305
21,34,0.4224800602778098
21,35,0.40642323858863927
21,36,0.39866278583590165
21,37,0.3923799639272484
21,38,0.38588394324077824
21,39,0.3781503694584511
21,40,0.377311680317187
21,41,0.38302338509650485
21,42,0.38408244033640715
21,43,0.38975828642889454
21,44,0.4135909003918844
21,45,0.45032285476113176
21,46,0.4673861266320461
21,47,0.47370773718200787
21,48,0.46371407748105115
21,49,0.4224677883719088
21,50,0.40601719184630614
21,51,0.4338034615067959
21,52,0.4539755367380585
21,53,0.44261596325268254
21,54,0.41808217356060673
21,55,0.40474870499775345
21,56,0.3973026074872999
21,57,0.3911118964497624
21,58,0.3842612599534692
21,59,0.3769594249027133
21,60,0.3790444116947614
21,61,0.38304404949793236
21,62,0.38515868863172825
21,63,0.3918381496902106
21,64,0.4205724661071583
21,65,0.4561866730229786
21,66,0.469413922683793
21,67,0.47349792844372407
21,68,0.4573351274891645
21,69,0.4149819738087887
21,70,0.40922655409190406
21,71,0.4399376419456079
21,72,0.45406684321738394
21,73,0.43753664722030944
21,74,0.41419429044923933
21,75,0.40313223138241405
21,76,0.3960149044946363
21,77,0.3897197344490764
21,78,0.38260631632022013
21,79,0.3759434167577617
22,20,0.385182544897423
22,21,0.3897197344490763
22,22,0.38998959965807023
22,23,0.39314268601965685
22,24,0.4061517934076776
22,25,0.43238757636890496
22,26,0.46426553304282336
22,27,0.4840703750645809
22,28,0.47738805622951364
22,29,0.4573057535534609
22,30,0.4243906846494371
22,31,0.4265870179507521
22,32,0.4465964222231379
22,33,0.434284431800192
22,34,0.4127451443374855
22,35,0.4037597451928848
22,36,0.3975282619993706
22,37,0.3923684474386843
22,38,0.3857715720892735
22,39,0.38029325932422414
22,40,0.38700915048737805
22,41,0.38999685585495414
22,42,0.3898716422307406
22,43,0.39478209927912233
22,44,0.41129075307114293
22,45,0.4379964352248169
22,46,0.47011664996601005
22,47,0.48450382773317446
22,48,0.4750700279662154
22,49,0.45005408268402225
22,50,0.42033561095167377
22,51,0.4319508736672859
22,52,0.4471707716137731
22,53,0.4293694921954017
22,54,0.41016825991287487
22,55,0.40236117024742185
22,56,0.39648745134180247
22,57,0.39122108673919
22,58,0.3843369915431551
22,59,0.38023122303881174
22,60,0.38867351926199867
22,61,0.3901193835141728
22,62,0.3899962742578737
22,63,0.3968595600878057
22,64,0.41705069752134016
22,65,0.4442383686773472
22,66,0.4752169060228706
22,67,0.48355638125012534
22,68,0.4724051969463262
22,69,0.44295937353759607
22,70,0.41821468201392875
22,71,0.4370008933087364
22,72,0.44599672151185327
22,73,0.42454892934190597
22,74,0.40842727059360184
22,75,0.40103817492439303
22,76,0.3954797575003735
22,77,0.38998959965807134
22,78,0.38312970967860993
22,79,0.38168653657535623
23,20,0.3983406668429415
23,21,0.39601490449463694
23,22,0.3954797575003746
23,23,0.39662782642978145
23,24,0.40959724360590266
23,25,0.43458788564930795
23,26,0.4566198303234618
23,27,0.4771962703682443
23,28,0.4885541550024289
23,29,0.4752262933515425
23,30,0.4589786815214917
23,31,0.44597111711516746
23,32,0.44277268454313323
23,33,0.4237884828876269
23,34,0.4109802702411109
23,35,0.40328140471703927
23,36,0.3981823383454569
