x,y,Amp,row_x,row_y
2.0,4.0,1.9418677517540546,1.868117410419675,4.2848831239438265
0.0,-6.0,1.3573976695780523,0.26853337617746575,-6.431786662668433
-3.0,10.0,1.7132952939267392,-3.152821093141963,10.316329753406638
-1.0,2.0,1.6076017302402994,-0.6096414857616015,2.3386487577079063
4.0,5.0,3.2952284496625985,4.244006402355456,5.095128776166348
-2.0,2.0,2.757561009825002,-2.462396179751858,2.2499590505124623
4.0,9.0,4.292463856001575,3.700114187064667,9.175232974269846
-5.0,-2.0,0.9640970764881033,-4.69192474654083,-1.6549538704062412
8.0,10.0,0.973415455329508,7.630676548240299,9.75900082531972
-3.0,5.0,3.1293765320470315,-3.1801471193273034,5.366319979697197
-2.0,-5.0,0.6286766092830088,-2.2277123033406134,-5.077161249115134
3.0,6.0,0.9404258028978877,3.4956951071597224,6.30240946569441
3.0,-5.0,4.563867400256076,2.7962892028484294,-5.31997355180654
5.0,-7.0,2.6404349489908756,5.004422101011073,-7.2536721693713275
-9.0,-2.0,2.9064047538834266,-8.950585558910756,-2.360606503468432
-3.0,-7.0,0.6111242084631793,-3.137408125392403,-7.360038990321923
6.0,9.0,1.9520319544515523,5.700645382537829,9.176393564818195
7.0,5.0,1.870682052158466,6.752520020903674,4.9537965773232
-1.0,3.0,1.7585239052779693,-0.5147201546986402,3.2971653101128826
5.0,-3.0,0.6931889516210974,4.5498180539620705,-2.732489121041647
-3.0,4.0,1.2734959632793235,-3.3614487770827477,4.474643480034446
8.0,9.0,1.7802987539731632,7.621969324603416,8.753549966910956
-7.0,-1.0,1.0311948530268427,-7.238160905880694,-0.7527779596975304
-11.0,-0.0,1.4461192965036362,-10.84309522661163,-0.061403501494960544
-4.0,12.0,1.8395754979369547,-3.6878534493723425,11.700940766130806
4.0,12.0,2.091467587087953,4.4281362292187545,11.779996143429305
-3.0,10.0,3.8437751017430557,-3.1575139951193343,9.979685126904453
-3.0,1.0,2.998944467075393,-2.8811575286714035,1.3035629841012675
5.0,11.0,1.0240961841025855,5.469300128791154,11.471147901857591
-8.0,2.0,2.2068998225160597,-8.197681390703885,2.223166041858354
-12.0,5.0,1.7539348977798226,-11.840442091691502,4.709005314790911
7.0,11.0,1.3695720932815727,6.665417410168761,11.174474659291668
7.0,7.0,4.244072337813034,6.724950756494799,6.991215012998548
-10.0,-2.0,1.9537238991456132,-9.95409197772625,-2.1990921688027205
-6.0,-2.0,1.12314874680437,-5.994909739387838,-2.154907675266923
4.0,-4.0,3.2115999070786607,4.438673353824559,-3.688731273656087
-10.0,-3.0,1.3682087805445748,-10.25909519349718,-3.1880609335853123
-2.0,5.0,4.417899451812973,-2.237601411203327,4.99655174806907
6.0,3.0,2.0487278046354933,5.707347646563221,3.1122789573373204
-3.0,5.0,2.04456726121239,-2.784774373754786,4.997043794183158
6.0,0.0,0.8835695274282783,5.5310435888381235,0.07189403765709912
-4.0,-5.0,1.3040645565089435,-3.5647953958041665,-5.183556994210112
7.0,2.0,1.5115415314713054,6.5285611878396885,2.446173440181447
-3.0,3.0,1.9719771957653776,-2.9452489818863796,3.4828724448437374
4.0,0.0,3.9167498510002545,4.154953171063443,0.1227654315904374
5.0,-7.0,1.9260063320727236,4.762914553882819,-7.338347560888645
7.0,5.0,1.6987347099053316,7.2821123151923075,4.808908472057944
-12.0,-4.0,1.7928142572342076,-11.682245897443773,-3.6438296932415177
1.0,2.0,1.5259604642726208,1.0657100209374981,2.1072516935974743
-10.0,-5.0,1.844653899654454,-9.775141913157075,-5.185115502136323
4.0,8.0,2.0273949365734567,3.7256427630079454,8.461778589962972
-6.0,-1.0,1.3395139384819754,-5.747682850204299,-0.5023135495242999
-2.0,7.0,1.7267807982246013,-1.7942926782646307,6.94189578546534
-6.0,6.0,0.5256327177623213,-5.7475892392513614,5.76570084238903
-10.0,10.0,0.9343216142322337,-9.641032670063412,9.886613545393622
-2.0,8.0,1.4310065615545986,-1.522047043312723,7.534908562183915
-3.0,8.0,1.7201799080233149,-2.719335189308712,7.803720391503225
1.0,-6.0,1.487946497233338,0.6623396875872487,-6.288246839330855
-4.0,9.0,3.715958727423931,-4.199221713642925,8.813564239358023
-3.0,-1.0,4.562725698923228,-3.002143458149895,-0.5875722227977356
-6.0,11.0,3.747871365411345,-6.495588181607724,11.362590219878165
4.0,11.0,4.397338573742839,4.061551942056479,10.812954541014388
-8.0,4.0,2.23133812016598,-8.040606365237478,4.107841841506229
-2.0,-1.0,3.7776769165041273,-1.5545572680800444,-0.8881383444274489
3.0,-5.0,2.785036069664851,2.8464760000005747,-5.242081046866216
-12.0,-1.0,1.3886071392786081,-11.874904028988588,-1.077453834195194
6.0,-3.0,1.9972317283309722,5.950096571480582,-2.9176015776724125
3.0,-4.0,1.9824153479915523,3.2650170480399723,-4.456098841827935
-1.0,-7.0,1.3702263938900283,-0.5965885894289116,-6.891958585893816
-7.0,-2.0,3.14854803839317,-6.800155879157897,-2.250470577283698
-2.0,-3.0,0.689408657806845,-1.6083169904993238,-2.837721120623792
4.0,6.0,1.477912050898071,4.313923316457647,6.423342293953713
0.0,-8.0,1.9983103440276702,0.44644189215845387,-7.748080212970011
7.0,5.0,3.0492647561058717,6.7295042797840665,4.544318625121548
-7.0,6.0,2.080822559958977,-6.87281915183241,6.076373090882587
4.0,-8.0,1.1016291269442655,3.8250758146017354,-7.860690991532259
4.0,-6.0,1.602904884986428,3.991704742308615,-6.234935574983777
1.0,-2.0,1.7070370819524676,0.5704675370791907,-2.2388695167817536
0.0,11.0,4.85981526001823,0.33992902712792095,10.572448469012627
-4.0,3.0,3.640271225595145,-3.9143466359724464,2.623041641252966
-10.0,-3.0,1.2343362598010705,-9.89380429113043,-3.47450087835871
-5.0,-3.0,1.7461550420175656,-4.575311014294936,-3.083115267730804
-2.0,-2.0,1.8055344438062586,-2.190735793447473,-2.441362295407176
7.0,-0.0,2.3469292614174875,6.619423924630475,-0.20356321799874344
0.0,4.0,2.0661749487134,0.44744773505095026,3.9491427579153466
-3.0,-2.0,0.7229871018377001,-2.909710541024877,-1.8097151229944899
-10.0,9.0,3.8939651381656852,-9.825545092326298,8.546573923445258
-8.0,-3.0,1.9481272907200757,-8.17982001258037,-2.9183412632103884
-10.0,3.0,3.9778242403309725,-9.932601660760007,2.5892973228013876
-8.0,5.0,1.8640547760699593,-7.763967978657833,4.851295977616346
1.0,-1.0,2.1822689568365066,1.2893627680457715,-0.8261898819620068
4.0,3.0,1.5807274458950626,4.18124771548019,3.309262582695043
