x,y,Amp,row_x,row_y
2.0,6.0,1.9200740986084517,2.4456788190595375,5.884396097722734
2.0,-4.0,1.2959818497365416,2.116009692193689,-4.319991940312279
-4.0,5.0,0.7887263455038608,-3.652003142654494,4.884614592777243
-1.0,0.0,1.0439214816485682,-1.014489554953359,0.49145341585229296
-5.0,-3.0,1.5736273741133322,-5.4489551292169764,-2.708988254793657
1.0,7.0,2.5057441951413817,0.8610070748451548,6.972760506933154
0.0,0.0,2.6113587513824643,0.0495867761413038,0.16437801090611615
5.0,9.0,0.9859864452478012,4.8634677767542875,8.61661196368103
-3.0,1.0,0.6089633482983485,-2.682170903354818,1.1711883180540346
4.0,6.0,0.780021357145026,3.8808093294216377,5.727371925910008
-5.0,9.0,2.486951694505371,-5.076752271604802,8.724725303780271
-5.0,7.0,1.8471409893439776,-4.893131398946604,7.1568930477765775
-7.0,-0.0,1.6864801797408004,-6.9590327358736435,-0.3422163211338276
-2.0,6.0,0.4306173211183226,-2.2044002143784898,5.522634144270809
-7.0,6.0,1.966114729335351,-6.629896080351774,6.075850577767913
-5.0,6.0,4.8815019992828095,-5.44026852624806,6.48239854329749
2.0,8.0,3.766458076024581,1.8394361268704422,8.273308534167978
-0.0,2.0,1.6157357457554533,-0.26444712440470575,2.283099983449361
-0.0,-1.0,0.37137416129746154,-0.40742799496458915,-0.9022823207062238
5.0,7.0,1.1797907390181737,4.894041080794134,7.230840875415151
-4.0,5.0,4.692341190179703,-3.9316245375120022,5.127950942663725
-7.0,-4.0,1.9500426141279832,-7.13884745213685,-4.334594776384062
2.0,-4.0,2.1830342098885063,2.2503036690070317,-4.3842061491222495
-8.0,-1.0,1.3362952817470808,-7.879704256943494,-0.5102328431872909
-7.0,-3.0,3.1702468191107536,-7.1810894872334865,-3.230130985738511
4.0,4.0,4.50801705588488,3.8615273456210772,3.7525735760720575
-0.0,4.0,3.045186405997461,-0.3985338268202856,4.3937511993306675
1.0,7.0,1.9750616778867742,0.9176967592370069,6.861373371045639
-4.0,-3.0,2.3790367479193835,-4.109067326064943,-3.3438145443173743
2.0,6.0,0.7570337820920081,2.4443906896433454,5.539858520579752
0.0,-1.0,1.484859186973656,0.01588330229476398,-0.9825827115534
-5.0,-1.0,0.7916684416229507,-4.795704784465155,-0.8755440363470202
-1.0,-4.0,2.1703859182897545,-0.7697715451612073,-3.867987625698158
5.0,1.0,2.0817304572458597,4.938012141296525,0.6610711747202318
4.0,4.0,4.593089686832881,4.090804004621166,3.663852378910885
2.0,-5.0,1.6204760941076313,2.2980201324504748,-4.91644294448993
-5.0,0.0,1.2459357398561446,-4.921540821496574,0.4934025443602934
-2.0,-3.0,1.9829333530785456,-2.103876485119887,-3.3074649711380055
-6.0,6.0,3.2220640281707333,-5.546608944289524,5.762205508742971
-3.0,-3.0,1.7943217082382057,-2.6504545143033065,-2.9789676589814276
-9.0,4.0,1.6140016804638273,-8.570888736596812,4.073265875021699
-3.0,8.0,1.4826936758267717,-2.5238643650226376,8.480736300735206
1.0,4.0,5.042292000665262,0.7007890405322463,4.425823358451243
0.0,0.0,4.836438853215581,0.3855696622530882,0.29945555348040376
-5.0,5.0,1.7015246500782664,-5.3025657824757255,4.505968284267377
-3.0,-4.0,2.760334351136515,-3.4041282884149107,-4.43939605122121
-1.0,6.0,2.177354408977249,-1.274629745871648,5.8118403254975455
-2.0,2.0,3.5433662178646825,-2.3376416691518944,2.3103034757079897
-7.0,0.0,2.3399154035312533,-7.327692231557396,0.3089625509670739
-8.0,-4.0,1.8467631579184758,-8.080004506840897,-3.602310944531947
2.0,-0.0,4.824443076268797,1.9350961786938328,-0.49818122132686504
-6.0,-2.0,1.906746642897158,-5.955628246595035,-1.516038680824268
2.0,4.0,3.1388349259466195,2.3143390345526527,4.222468238544744
-6.0,2.0,1.7506308616055426,-5.689561669877907,1.6502479781277195
-1.0,4.0,4.1966124818176125,-1.4495909790835624,4.280787845405436
-6.0,2.0,4.865996326166078,-6.456644930287528,1.962934035567912
-6.0,-4.0,1.003133172140748,-6.22846510954898,-4.333925659095448
-3.0,0.0,1.7012386901317487,-3.3744459967350826,0.03894727880046478
4.0,8.0,1.0148903645008662,3.6174283706066834,7.885293011843563
2.0,3.0,2.1535033418067138,1.8464581756815264,3.3890177083924797
-7.0,4.0,2.309569747941731,-7.20774689275467,4.223174643535751
5.0,8.0,4.7889288158621195,4.554728497335546,8.019525460023825
-8.0,0.0,3.6026109775199133,-8.246087561358518,0.08318219642195679
-1.0,-2.0,2.522385253012021,-1.179922368563802,-2.4982524811953573
-9.0,7.0,1.8359315605850632,-8.656092384658578,6.83724051794564
4.0,4.0,1.7396353325229879,4.192193935983756,3.6382094410949435
2.0,6.0,1.833651610706799,1.9734370130114627,6.012167387874275
0.0,-1.0,2.202557035825526,0.21573233656428847,-1.4402005881351507
-1.0,3.0,2.790769855329211,-1.1821502207543446,3.1167810035474925
2.0,2.0,1.9451656013814602,1.971931916745449,2.000045865958448
-1.0,2.0,1.5980055791559324,-0.5435502013045426,1.7426399570695708
2.0,6.0,1.223506144274826,1.9283230251860353,6.287017278374604
3.0,-4.0,1.832478049272506,3.2321170231099483,-3.674349932695038
-6.0,0.0,1.9875685359181614,-5.769701398713815,0.2865945006315105
-3.0,3.0,1.5764003520994048,-2.956903816855622,2.6715826483715297
-7.0,-2.0,1.5901322242907718,-7.133069368063651,-2.1496582217807068
-5.0,8.0,1.1049700236229185,-4.964155505015402,8.463787862203615
1.0,1.0,1.535064441355036,0.7902070261840546,1.3001368144249614
-8.0,2.0,1.2211760056861534,-7.788623329442794,2.4864588811534603
-4.0,0.0,0.10959924170502393,-3.8505861377422494,0.09928817512902643
3.0,1.0,2.960667688077435,2.5319007822578303,1.4192266867831869
4.0,2.0,4.29917598637813,3.525316402363103,1.5038174925608967
-3.0,4.0,1.3662437179577438,-2.9645667489614844,3.525830801155541
-6.0,8.0,0.6935446143927555,-6.473194035830273,8.258747848632373
-7.0,0.0,2.1111732222607165,-7.400160611590524,0.45535152020984704
1.0,1.0,1.350845569558049,0.516194323171387,1.4350962197667254
5.0,5.0,2.686756478673892,4.827726282522791,4.985363731111827
-2.0,6.0,1.895898982553106,-1.9176989016711659,5.98446682858682
-1.0,-3.0,3.2602852116576253,-0.9402825662967693,-3.35099093740042
4.0,4.0,1.1240564418407288,4.160758631735076,3.9729621326602214
-1.0,-4.0,2.0612517859815025,-1.3556434241277469,-4.3645094622118155
-2.0,5.0,0.30587238402206113,-2.248742514745115,4.572932378239635
2.0,8.0,0.7312000461666792,1.836465360098451,8.420499697907331
0.0,9.0,2.7811278427376642,0.015890955995827127,8.97486838665746
-4.0,3.0,4.494673648756845,-3.522836519758479,2.5659312412068873
-7.0,8.0,1.6245950989966957,-7.205078047841876,7.58726488664858
2.0,6.0,1.448583734451864,1.738470586312589,5.8413800734975005
-6.0,2.0,2.0537932215231645,-6.228970617886846,2.450786435218326
3.0,-3.0,0.08375410557270409,3.3427735094419866,-3.3384290247849355
-9.0,6.0,3.987696766221106,-8.545074896725094,5.712391747630628
2.0,7.0,1.5877013470771706,1.5327815250813401,7.267474121822332
-9.0,1.0,0.514187151990948,-8.832733576210586,0.5569103593142799
4.0,5.0,4.663405658304961,3.905562592151309,5.091218628170514
1.0,-5.0,1.6873771368258825,0.7205399407288162,-4.83065059694218
1.0,3.0,1.805145048730735,0.8747290131622592,2.7748465028895826
-7.0,-2.0,1.6039910249145646,-7.2832520325219665,-1.630316097528163
-6.0,6.0,0.7875379886147248,-5.925052309586892,5.54215488928441
2.0,2.0,2.630786472040608,1.9328680693914055,2.0866331211204994
1.0,2.0,4.813268705810727,0.7977478870697219,2.214151100436748
-4.0,5.0,1.3976435590012461,-4.2435306948602225,5.099969861586235
-3.0,-0.0,4.135778038600795,-2.586367278628323,-0.412964312702635
5.0,-1.0,2.260327427344589,4.563073410578953,-1.003193151194476
-1.0,5.0,1.1690543906536492,-1.2860722362893737,4.5945302499511875
1.0,0.0,3.2568396096988637,0.8069429404951034,0.4103322555523139
5.0,-0.0,2.568513459431716,4.953078764445866,-0.3893129284619956
-5.0,6.0,2.0788362262942215,-4.805742479571608,5.68811877495407
-4.0,6.0,0.29583188943054567,-4.091627238805106,5.536776691119181
-1.0,7.0,1.4790132547807646,-0.7712987562156695,7.021721627712914
-1.0,8.0,0.028068120729228582,-1.1130036347414096,7.731157608311776
-9.0,1.0,1.5319517974906038,-8.768073064676209,0.5549054685978287
-6.0,1.0,1.3842247184964989,-5.681516331222172,1.2267816926617625
0.0,-1.0,1.870023121864156,0.13961464964659065,-0.8209224604569254
4.0,-0.0,1.6482874562931562,4.412389979267459,-0.14627873768121002
-4.0,-3.0,0.029217077291136612,-3.6457323681082823,-3.4212788085169032
5.0,-1.0,1.4405174774816007,4.600165298793787,-1.3237464247488426
-1.0,-4.0,1.3989913184822533,-0.8238186516553192,-3.896222058583029
-2.0,-4.0,1.0818642853523253,-1.6904524582426692,-4.278757876470959
-0.0,4.0,4.56752036239149,-0.26482452128415623,4.4757695454194355
1.0,-5.0,3.409773746360419,0.970942556884367,-4.618272509069794
3.0,4.0,1.3974781880383467,3.2671693875354926,3.908023244292819
-1.0,2.0,2.4840298457445242,-1.0917601895636393,2.4528828752505714
-5.0,2.0,1.1550124297049527,-4.688859002296173,2.204861785514926
4.0,-0.0,1.2478047742908385,4.335683137887795,-0.494710555423409
-8.0,-1.0,3.4568436556780737,-7.829034825301835,-1.4013825075360309
-7.0,9.0,4.859221721320513,-7.40613170509147,8.518867226730455
5.0,-0.0,2.459136473092783,4.725850603942639,-0.2139568236479663
-7.0,-1.0,1.8051704968816307,-6.99790775220052,-0.7239553583661857
1.0,-0.0,2.7122073027112408,1.4953737616911997,-0.32367641154338145
-6.0,6.0,1.8051116839757364,-6.118208492230744,6.35924990093581
-6.0,-4.0,2.270086576591451,-6.3179103053655865,-4.198675844425934
4.0,8.0,1.667302470114002,4.248300463746462,8.154228817598211
-3.0,7.0,2.9949886294489922,-3.2584029500429743,7.432516937255096
-8.0,3.0,1.50322059259292,-7.775847258183097,2.6830329147727285
-0.0,6.0,5.326710631570921,-0.16528299074401254,6.210588834917205
-5.0,3.0,4.646345629106172,-4.899537388440797,3.366368107648281
-6.0,-0.0,0.458574033046068,-6.105854744210763,-0.03038448477113409
0.0,3.0,0.74937712046946,0.13669098092573861,3.1264775726703036
-5.0,8.0,1.8605501816297598,-5.235273601533293,8.440052959024003
4.0,-3.0,3.0237469741069987,4.431421125996449,-2.972257060922411
1.0,1.0,2.744802351762876,0.8887289881033151,0.7114881168797531
-8.0,7.0,2.3448319193550415,-7.802251828605359,6.574036719687626
-8.0,0.0,2.0410735449754975,-7.681751236696611,0.12759139671314035
2.0,0.0,0.9924900059012487,2.291488623830219,0.22951284251129422
-6.0,-1.0,2.5576871065882143,-5.869964082605623,-0.5354172040524716
4.0,-2.0,1.362492510856778,3.9824922938253806,-1.958179100029957
-3.0,1.0,2.441752448963196,-2.894404987417907,1.132592606480178
5.0,-3.0,1.715786117125733,4.903406383678426,-2.9868083462216246
4.0,-2.0,1.192248528658106,4.345458583110631,-2.234937944809862
-8.0,2.0,2.672052792245564,-7.59291035324441,2.04058766254517
-5.0,9.0,1.4152342369383493,-4.928049922337256,8.823728845740664
-0.0,7.0,2.537492425420991,-0.1774349033999414,7.1784869549408175
2.0,1.0,2.1187158580484073,1.7908122764845338,1.2364691114354782
3.0,6.0,1.221644639868063,3.4074568295309877,5.526848778775065
2.0,-1.0,0.6396977928090282,2.113076419302592,-1.2514588383888068
4.0,-0.0,1.7423742029953708,3.811397351948056,-0.4577109605179688
-4.0,7.0,1.3832369245044775,-3.962315626738331,7.073089558155829
-6.0,2.0,2.2681995312340906,-6.029423637163142,1.6905607105279419
-7.0,0.0,2.556716292051399,-7.2300624854944076,0.44154270351675784
-6.0,8.0,4.358294568099818,-5.707485249311977,7.649238769505468
3.0,-3.0,5.102050550195507,3.002023400050021,-2.8841007780630585
-8.0,1.0,1.9778502766857222,-7.572187879135253,0.9449341997080243
2.0,2.0,2.351669698916965,1.8766917463431714,1.6496946442609017
-3.0,4.0,1.7584906552541368,-2.583357509248062,4.493249849339371
-8.0,-1.0,2.4874924793398714,-7.695672165662135,-0.66593677749968
-3.0,9.0,2.3862477512114597,-2.7525853918364707,8.684947384234903
3.0,0.0,3.6306884835112054,2.754464118544755,0.1844033975748065
-2.0,2.0,0.5192856707574701,-1.716014068391157,1.6762975627287027
0.0,4.0,4.2921075160851,0.006235579408995662,4.089320806790367
-4.0,-1.0,2.2186365222071203,-3.58586587942374,-0.5151370278668956
1.0,-2.0,1.900465679885193,1.302889344154302,-2.3499572132543474
2.0,6.0,1.0734458279363837,2.3646225475575235,6.487736360530356
3.0,-5.0,4.084907807245447,3.315096548331697,-4.935141025689328
-9.0,5.0,2.792153305036666,-8.945067347124443,4.736518970772492
-5.0,8.0,2.058859516060179,-5.0409825371220105,7.62898275361797
-6.0,2.0,1.4978544279741066,-5.503229384010489,1.8877653239359793
1.0,-1.0,2.549518693862332,0.7606850275531105,-1.030256986811564
1.0,9.0,0.8053548784106683,1.1297746138044538,8.864044210365394
2.0,-3.0,1.8019277548891197,2.1837254461234554,-3.0276268876854475
-2.0,3.0,1.9932884863927247,-2.496037639600843,2.6132176678725916
-4.0,5.0,0.4604279226763249,-4.49611786835623,4.796540042987608
-9.0,-2.0,2.8051809939732935,-8.579804861363675,-1.9850968206088568
-1.0,-1.0,1.5078906414836564,-0.8039977306637365,-0.9730845376750654
-8.0,-1.0,3.2757626480161037,-7.6220651693011625,-1.34831828189503
1.0,1.0,2.5251885769204163,0.85170894497635,0.9828216829668035
-1.0,-3.0,1.6844178005087793,-1.2522924224740626,-3.204525540605723
-4.0,-4.0,0.740760339893623,-3.8788716143638373,-4.36937379335204
0.0,6.0,2.6276851020095573,0.0056734540227090235,5.703329766023321
-4.0,5.0,0.7857738812814682,-4.484671964140265,4.9648876790701895
-5.0,-4.0,4.328580843185116,-4.737751074091558,-3.7814981265791756
1.0,8.0,1.7482404272323797,1.2967203770591063,7.831761685138467
0.0,-1.0,1.3668196368967755,0.03832138072649016,-1.3815553630942694
-9.0,-5.0,2.26669626447643,-8.566176654428347,-4.61769530319366
-1.0,1.0,1.95435150918354,-0.781633992965812,0.925147624330326
2.0,4.0,1.6939460596691858,2.2409646080503887,4.264937868025234
-4.0,-4.0,2.0359498924536465,-3.8024342018842985,-3.672762422188458
2.0,2.0,4.3293930118020585,1.9712388446640965,1.5750524305450853
1.0,1.0,0.33522641940248044,1.393313799460433,0.752762508087021
-3.0,2.0,3.4061836680809248,-2.7618920076263205,1.7186415283101457
-9.0,0.0,0.5100127044420937,-8.63895781219541,0.06674104819297
0.0,5.0,1.0397861109966027,0.3850721583550918,5.461710338847263
-4.0,-2.0,5.135361617708034,-3.987261766507694,-1.7300349923735143
-1.0,3.0,1.911895017500356,-1.1158810703682596,2.952609029056706
-9.0,1.0,2.4097449519537557,-8.96405860602145,1.3265759044934207
-9.0,4.0,4.98691330888611,-8.565539894747294,3.530621600408873
-7.0,2.0,1.779177718800335,-6.569935344870144,2.1126597836475423
3.0,5.0,4.9797470219041164,2.57263470287684,4.798960993666135
1.0,8.0,2.196843878537335,1.0396366371597239,7.9891363162904
-1.0,4.0,1.957989824538752,-0.5167910968141687,3.5294559894148385
5.0,5.0,1.7356708506159688,4.801797809295504,4.507780781420951
-8.0,-4.0,1.1977300732059402,-8.447492509540567,-4.266385656716801
-1.0,-4.0,1.3619137317587116,-1.4198181418376912,-3.954045385413803
-8.0,7.0,1.2239402569106637,-8.055550330896017,6.9945934745348115
-1.0,4.0,3.598229198460347,-1.000721333732967,3.7325282160501096
3.0,0.0,2.378678551831175,3.0524519816928475,0.4753750443155189
-3.0,5.0,3.5664214451216742,-2.61934820734432,4.699312791794412
-4.0,-1.0,2.1719059579324442,-4.2302845114864915,-1.3719555569117796
-1.0,-2.0,4.35789371128891,-0.6506568477462427,-2.380706544301354
4.0,7.0,1.0491900384152077,3.6107280368858525,7.05491387202458
4.0,-1.0,5.019634304395834,3.5025135617879375,-1.4659214361186592
-0.0,-0.0,2.3147570186330397,-0.26480676000989156,-0.22696734874271485
-4.0,5.0,1.7262351452284752,-4.4589648285549,4.604781029989363
-0.0,-1.0,1.5546154406831103,-0.494184068018896,-1.1590091387251302
-7.0,-0.0,2.4948518753307503,-6.8146934503864465,-0.4080066879386113
-9.0,-3.0,1.924029912753304,-8.690951158548332,-2.770762485879346
-9.0,-2.0,3.638345763041528,-8.942821234494705,-1.8757589450527403
3.0,1.0,0.9910859439861207,2.5880030107495138,1.3592969607685825
-8.0,1.0,2.1548708780127646,-8.46156877270327,0.7074146723887331
4.0,2.0,1.8498594033097562,4.017675717815052,1.8801348103880198
-7.0,-4.0,3.956730447932479,-7.192281088224126,-3.7938191041684517
0.0,3.0,1.6517803780818134,0.034414211285284324,2.8360759870069856
4.0,-3.0,1.786154938485637,4.423743756049102,-2.8632308193260827
-4.0,8.0,1.4373683870202776,-3.5840997902514378,8.007553160318613
-2.0,1.0,0.5526643300808245,-1.6369304119760484,0.8760558140645411
0.0,-4.0,2.6448863430827085,0.40867861057092014,-4.448015183920174
-3.0,1.0,1.8748457885627559,-3.068948486479842,1.1461194148645255
2.0,8.0,0.9102170297565013,1.9865976393514995,7.577043064168755
-3.0,3.0,2.3353815608799096,-3.0363894131926727,3.1381494305268767
4.0,8.0,4.915827149334062,4.25194662914002,8.087984819200154
-5.0,1.0,2.0332012939188475,-5.491416301675042,0.5644932455576086
-6.0,-1.0,1.0798316047319014,-5.695601825163549,-0.9855683997500435
